Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
LINCS_L1000_Chem_Pert_down,LJP009 HA1E 24H-CH5424802-10,14/155,2.7086139203622835e-10,1.533497754338181e-07,0,0,11.09630883301096,244.44517998242384,SEMA3C;TPM2;TPM1;FHL1;NEDD9;SULF1;LTBP1;MYLK;MFAP4;PCP4;CALD1;STMN1;MYL9;CTNNAL1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP009 A375 24H-vorinostat-10,14/155,2.7086139203622835e-10,1.533497754338181e-07,0,0,11.09630883301096,244.44517998242384,SPARC;MIA;TGFB1I1;LPL;PLAT;SORBS2;LDHB;COL4A2;SCRN1;STMN1;PLP1;COL9A3;VIM;RAMP1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 SKBR3 24H-dasatinib-1.11,9/44,2.7731063916527256e-10,1.533497754338181e-07,0,0,28.093922651933703,618.2315691880269,TAGLN;EGR2;PLN;SERPINE2;TPM2;TPM1;FN1;FILIP1L;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HCC515 24H-KIN001-043-1.11,10/61,2.7967024431420987e-10,1.533497754338181e-07,0,0,21.5239651416122,473.4714840153832,TAGLN;LGALS1;COL4A2;SEMA3C;PEG10;MCAM;STMN1;TPM1;NEDD9;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 24H-THZ-2-98-01-3.33,9/45,3.4381910161033074e-10,1.8313770032346847e-07,0,0,27.3121546961326,595.1565810093186,SYNM;TAGLN;PLN;CALD1;PEG10;TPM2;TPM1;ACTG2;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 A375 24H-pelitinib-0.12,10/63,3.899169969663521e-10,2.019228492901028e-07,0,0,20.70964360587002,448.67623517673553,SYNM;SEMA3C;LAMA4;PLP1;PMP2;MYH11;COL9A3;S100B;GPM6B;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 24H-THZ-2-98-01-10,12/107,4.3030729332718756e-10,2.168167262026692e-07,0,0,13.990538143110586,301.7272420352856,CNN1;AZGP1;SEMA3C;PEG10;TPM2;TPM1;S100A6;FN1;EFHD1;PLAT;MBP;CRYAB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 HT29 24H-withaferin-a-3.33,12/108,4.801195463146041e-10,2.295094538959785e-07,0,0,13.844101123595506,297.0526838283999,PLA2G16;LDHB;PCP4;SPARC;MME;CALD1;PEG10;NEDD9;HADH;FILIP1L;SULF1;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 BT20 24H-fostamatinib-10,12/108,4.801195463146041e-10,2.295094538959785e-07,0,0,13.844101123595506,297.0526838283999,ACTA2;LDHB;TAGLN;LGALS1;COL4A2;CALD1;TGFB1I1;TPM1;FHL1;EFHD1;ITGA6;MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP008 HT29 24H-CX-5461-10,9/47,5.201247653712129e-10,2.3650453660525665e-07,0,0,25.872055830183196,553.0657059648878,NR4A2;AZGP1;DES;ACTC1;LPL;NEDD9;MYH11;ACTG2;GPM6B,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 PC3 24H-celastrol-1.11,9/47,5.201247653712129e-10,2.3650453660525665e-07,0,0,25.872055830183196,553.0657059648878,PDLIM3;SPARC;PLN;FHL1;MYH11;SULF1;ACTG2;SOX4;ASPN,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP009 HA1E 24H-SYK-inhibitor-1.11,11/86,5.599524783969921e-10,2.485522393989316e-07,0,0,16.170204841713222,344.47660967385065,CNN1;RCAN1;AZGP1;PDLIM3;ACTC1;SERPINE2;TPM1;ITGA6;SORBS2;MYL9;ACTG2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-KIN001-043-3.33,12/110,5.956719186047827e-10,2.582584088034643e-07,0,0,13.560192616372392,288.0365407721613,CNN1;TAGLN;CSRP1;PEG10;TPM2;MCAM;TGFB1I1;TPM1;ANXA6;PLAT;SERPINB9;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 BT20 24H-WH-4-025-0.04,10/66,6.280218484697277e-10,2.6609571184138937e-07,0,0,19.59722222222222,415.23468793148174,ACTA2;CNN1;TAGLN;CSRP1;COL4A2;TPM1;EFHD1;MYL9;ACTG2;SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-geldanamycin-0.37,14/166,6.730801336467394e-10,2.7884962070169256e-07,0,0,10.28752990430622,217.26395635250077,SYNM;SPARC;NRN1;SERPINE2;MIA;TNC;PLAT;AURKB;RCAN1;AZGP1;COL4A2;PMP22;COL9A3;ITGA6,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 A549 24H-dasatinib-1.11,9/49,7.714855109807872e-10,3.060171144939322e-07,0,0,24.575966850828728,515.6702188891538,ACTA2;TAGLN;SPARC;TPM1;FN1;FILIP1L;CTNNAL1;RAMP1;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP007 PC3 24H-quizartinib-10,9/49,7.714855109807872e-10,3.060171144939322e-07,0,0,24.575966850828728,515.6702188891538,PDLIM3;PLN;CALD1;ALDH1A1;TNC;DSTN;MYH11;ACTG2;ASPN,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
