group,names,scores,logfoldchanges,pvals,pvals_adj
7,ENSG00000170454,-0.3271224,-1.4927453,0.7435753224780426,0.999709677554118
7,ENSG00000188389,-0.32716712,-5.270356,0.7435414932439127,0.999709677554118
7,ENSG00000172005,-0.32857886,-1.6966685,0.7424740364989889,0.999709677554118
7,ENSG00000269900,-0.32980263,-1.6221855,0.74154910514146,0.999709677554118
7,ENSG00000188487,-0.33357397,-2.6095371,0.738701073963153,0.999709677554118
7,ENSG00000170486,-0.33375287,-4.651564,0.7385660481579284,0.999709677554118
7,ENSG00000175785,-0.33425245,-3.804044,0.7381890806007358,0.999709677554118
7,ENSG00000171657,-0.33644217,-1.2600013,0.7365374624865417,0.999709677554118
7,ENSG00000189090,-0.33925205,-2.232572,0.7344198519388718,0.999709677554118
7,ENSG00000064201,-0.34162825,-3.099022,0.7326306795853977,0.999709677554118
7,ENSG00000211829,-0.34266707,-22.824959,0.7318489398796093,0.999709677554118
7,ENSG00000105851,-0.3440004,-22.30142,0.7308459827157804,0.999709677554118
7,ENSG00000178199,-0.34472662,-3.420884,0.730299899003409,0.999709677554118
7,ENSG00000152270,-0.34565187,-3.3314629,0.7296043599517646,0.999709677554118
7,ENSG00000127074,-0.34566846,-2.2322116,0.7295918944134128,0.999709677554118
7,ENSG00000166091,-0.346067,-2.0920703,0.7292923652485475,0.999709677554118
7,ENSG00000172020,-0.34607053,-2.408577,0.7292897214170906,0.999709677554118
7,ENSG00000185640,-0.34809136,-3.5064206,0.7277715619800136,0.999709677554118
7,ENSG00000102886,-0.34925583,-1.929331,0.726897245295477,0.999709677554118
7,ENSG00000197641,-0.3495599,-4.7575,0.7266690078895881,0.999709677554118
7,ENSG00000160307,-0.3509485,-1.6513326,0.7256269694983418,0.999709677554118
7,ENSG00000108018,-0.35384586,-6.9531693,0.7234543930371424,0.999709677554118
7,ENSG00000117560,-0.3546671,-22.77436,0.722839014096216,0.999709677554118
7,ENSG00000198846,-0.35615268,-2.3197618,0.7217262137808812,0.999709677554118
7,ENSG00000164400,-0.36133376,-23.223888,0.7178499614558437,0.999709677554118
7,ENSG00000235576,-0.36184236,-2.2577372,0.7174698320657535,0.999709677554118
7,ENSG00000177133,-0.36232182,-4.377384,0.7171115527981646,0.999709677554118
7,ENSG00000118785,-0.36266708,-22.62673,0.7168535851997335,0.999709677554118
7,ENSG00000134160,-0.36488947,-2.3563662,0.7151939042254266,0.999709677554118
7,ENSG00000134028,-0.36500758,-4.251359,0.7151057407634718,0.999709677554118
