Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
Drug_Perturbations_from_GEO_up,medroxyprogesterone acetate DB00603 mouse GSE10392 sample 2779,19/318,2.1621506578839956e-10,1.4419881695272492e-08,0,0,7.250464511334076,161.35725716520272,SLC12A2;TGFB2;SPARC;SEMA3C;LAMA4;DSTN;LPL;LTBP1;WFDC2;ACTG2;ACTA2;CNN1;LGALS1;CSRP1;COL4A2;S100A6;PMP22;VIM;DYNLRB1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,Colorectal Adenocarcinoma DB00482 human GSE11237 sample 2458,18/301,6.521632953949202e-10,4.038754122195685e-08,0,0,7.22093023255814,152.72791776928497,AOC3;TAGLN;TNFAIP6;LAMA4;FN1;SULF1;ACTG2;MYLK;CNN1;PLA2G16;PDLIM3;DES;ACTC1;PLN;PMP22;ITGA7;COL9A3;RAMP1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,coenzyme Q10 5281915 mouse GSE15129 sample 3454,17/283,1.8594437631998574e-09,1.0747584951295177e-07,0,0,7.219957407970794,145.14272035297222,MLIP;MYOCD;SPARC;TPM1;PGAM2;NEXN;LPL;RCAN1;NR4A1;ACTA1;LDHB;PLA2G16;DES;INPP5A;COL4A2;SPARCL1;FLNC,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,decitabine 451668 mouse GSE4768 sample 3105,17/287,2.2998566150876674e-09,1.2462348033006297e-07,0,0,7.111539284949689,141.45149651953793,TAGLN;CD151;SERPINE2;TPM2;TPM1;FHL1;DSTN;ACTG2;CNN1;ACTA1;BAG2;CSRP1;CALD1;S100A6;FILIP1L;MYL9;CRYAB,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,etanercept DB00005 human GSE47751 sample 2593,18/362,1.1943743171587944e-08,6.091309017509851e-07,0,0,5.9219172525689565,108.0338815659062,AOC3;SLC12A2;PPP1R14A;EGR2;FGFBP2;MIA;SEMA3C;FAM13C;PGAM2;LPL;SULF1;ASPN;AZGP1;FGF7;PLN;FXYD1;EFHD1;PMP2,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,formaldehyde 712 rat GSE7002 sample 3541,18/367,1.4758812116635252e-08,7.108827836179312e-07,0,0,5.835576730858932,105.223767077359,TAGLN;EGR2;MIA;S100B;ASPN;NR4A2;ACTA2;NR4A1;MFAP4;AZGP1;RGCC;COL4A2;PLP1;SPARCL1;NEK1;COL9A3;MBP;FAM83D,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,angiotensin II 172198 mouse GSE29145 sample 3216,15/262,3.287391347534666e-08,1.5000885780592397e-06,0,0,6.78877964141122,116.97465414271346,SPARC;FN1;FBXO32;SULF1;ASPN;CNN1;ACTA1;MFAP4;DES;LGALS1;COL4A2;SPARCL1;FXYD6;VIM;MYL9,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,sevoflurane DB01236 human GSE4386 sample 2816,18/390,3.739808552646991e-08,1.6212070075724703e-06,0,0,5.468304576144036,93.5170108474825,C11ORF96;HHATL;EGR2;CKM;TNFAIP6;PGAM2;LPL;MYLK;NR4A2;ACTA2;RCAN1;PDLIM3;LGALS1;CASQ2;SPARCL1;FLNC;CRYAB;CDH19,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,irinotecan DB00762 rat GSE11722 sample 2767,16/311,5.017864668269264e-08,2.071661270185453e-06,0,0,6.082992402104033,102.24096702084326,EGR2;SPARC;CKM;MCAM;LMOD1;SORBS2;NR4A2;ACTA2;NR4A1;ACTA1;PCP4;SMTN;DES;CSRP1;COL4A2;VIM,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,troglitazone DB00197 rat GSE21329 sample 2834,13/198,5.672657282936279e-08,2.235542665593525e-06,0,0,7.7912658421133,129.9974503933654,CKM;FHL1;LPL;FBXO32;S100B;NR4A1;ACTA1;LDHB;PLA2G16;RGCC;MPZ;VIM;CRYAB,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
