Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
Drug_Perturbations_from_GEO_down,Rosiglitazone 77999 mouse GSE7193 sample 3091,3/337,0.6237268700238373,0.7688207802137795,0,0,0.9354766403022832,0.4415849328548645,PGRMC1;COL4A2;PLLP,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,cisplatin DB00515 human GSE42172 sample 3096,3/339,0.6277171865163614,0.7715505446714541,0,0,0.9298128342245988,0.4329818084627859,CD151;LGALS1;S100A6,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,lipopolysaccharide (LPS) 11970143 mouse GSE23639 sample 3443,3/339,0.6277171865163614,0.7715505446714541,0,0,0.9298128342245988,0.4329818084627859,LGALS1;STMN1;LPL,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,cisplatin DB00515 human GSE47856 sample 3156,2/226,0.6353229876250673,0.7768577999027145,0,0,0.930186170212766,0.4219526946124031,PMP2;ACTG2,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3321,3/343,0.6356109271931301,0.7768577999027145,0,0,0.9186851211072664,0.4163192984347965,NOV;S100A6;HSD17B6,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,vancomycin DB14969 mouse GSE7793 sample 3399,3/343,0.6356109271931301,0.7768577999027145,0,0,0.9186851211072664,0.4163192984347965,MAL;DYNLRB1;GPM6B,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,Lipopolysaccharide 11970143 mouse GSE2002 sample 3603,3/343,0.6356109271931301,0.7768577999027145,0,0,0.9186851211072664,0.4163192984347965,STMN1;S100A6;LPL,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,etanercept DB00005 human GSE11903 sample 2610,3/347,0.6433883735282191,0.7843053304466515,0,0,0.9078161920159185,0.4003530545522094,NR4A2;PLAT;KLK6,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,Insulin Regular DB00030 mouse GSE39752 sample 3290,2/230,0.6448245091066316,0.7843053304466515,0,0,0.9136804777902202,0.4009020503718479,SERPINE2;MME,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
Drug_Perturbations_from_GEO_down,nicotine 942 human GSE6264 sample 3064,2/230,0.6448245091066316,0.7843053304466515,0,0,0.9136804777902202,0.4009020503718479,LDHB;ACTC1,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch
